Utterance,suddenness,familiarity,predict_event,pleasantness,unpleasantness,goal_relevance,chance_responsblt,self_responsblt,other_responsblt,predict_conseq,goal_support,urgency,self_control,other_control,chance_control,accept_conseq,standards,social_norms,attention,not_consider,effort,Speaker,Emotion,Scene_ID,Utterance_ID,Season,Episode,Start_Time,End_Time
I think it makes you look really dangerous.,3.3180902004241943,3.0887961387634277,3.3295748233795166,1.540971040725708,4.5398478507995605,3.06366229057312,2.0417287349700928,2.9655683040618896,3.665771245956421,3.290043830871582,2.0258634090423584,3.2549448013305664,2.8695085048675537,3.758974313735962,2.1462130546569824,3.261077642440796,3.7514214515686035,2.5941293239593506,3.87397837638855,3.5250051021575928,3.753547430038452,['Emily Waltham'],Joyful,2,7,4,19,00:02:43.246,00:02:46.290
"Oh, I know. Y'know what, I never would've gotten this if it weren't for you. No really, when I'm with you I'm-I'm like this whole other guy, I love that guy! I mean, I love you too, a lot, but that guy! I-I love that guy!",3.1396920680999756,2.896911859512329,3.162111282348633,4.354557514190674,1.8747222423553467,3.6724464893341064,2.0719218254089355,3.388519525527954,3.809941530227661,3.275653839111328,4.068912982940674,3.3454999923706055,3.191537857055664,4.10117769241333,1.827907919883728,3.8642325401306152,1.736051082611084,1.4356168508529663,4.034657001495361,1.7656806707382202,3.2184665203094482,['Ross Geller'],Joyful,2,8,4,19,00:02:46.457,00:03:06.518
I love both of you!,2.686340093612671,3.3516719341278076,3.835616111755371,4.069395542144775,2.293597459793091,3.4127607345581055,2.1392993927001953,3.6103081703186035,3.260258913040161,3.640651226043701,3.9066367149353027,3.1977081298828125,3.3906149864196777,3.670461893081665,2.1170670986175537,3.819878339767456,1.824561357498169,1.2947286367416382,4.0699992179870605,1.9270756244659424,3.2756080627441406,['Emily Waltham'],Joyful,2,9,4,19,00:02:49.335,00:02:53.547
Yeah?,3.0792176723480225,3.5058324337005615,3.696988105773926,2.5984034538269043,3.754732131958008,3.188507080078125,2.283186912536621,2.9399454593658447,3.7712552547454834,3.6669983863830566,2.7492012977600098,3.1786763668060303,2.9510717391967773,4.063497543334961,2.3577888011932373,3.511539936065674,3.0737602710723877,2.113677501678467,3.9388997554779053,2.9352049827575684,3.5173356533050537,['Ross Geller'],Scared,2,10,4,19,00:02:50.712,00:02:53.547
I wish I didn't have to go.,2.406496047973633,3.8944106101989746,4.256186008453369,1.4870792627334595,4.391062259674072,2.5577712059020996,2.1597588062286377,3.362157106399536,2.501080274581909,3.734483242034912,2.1506237983703613,2.5752246379852295,3.265726089477539,2.891578197479248,2.470689058303833,3.331746816635132,2.8946216106414795,1.649385929107666,3.1790826320648193,3.375964403152466,3.2047457695007324,['Emily Waltham'],Sad,2,12,4,19,00:03:00.430,00:03:02.514
"Then don't. Stay here. Just don't go so soon to London, just one more day.",2.230468988418579,3.887835741043091,4.346583366394043,2.2601184844970703,3.7481212615966797,2.8800556659698486,2.1177892684936523,3.998406410217285,2.1641407012939453,3.8265490531921387,2.7100601196289062,2.678044080734253,3.5908164978027344,2.621051073074341,2.3432769775390625,3.5669286251068115,2.4909415245056152,1.4990066289901733,3.404484510421753,2.9694530963897705,3.17978835105896,['Ross Geller'],Sad,2,13,4,19,00:03:11.608,00:03:18.655
"Ohh, Ross, please!",3.459439277648926,3.3493845462799072,3.330838203430176,2.564805030822754,3.7302098274230957,2.9031810760498047,2.307652711868286,2.212200403213501,4.394155502319336,3.378880739212036,2.6212522983551025,3.200330972671509,2.5466561317443848,4.488603115081787,2.3749542236328125,3.4484522342681885,3.126382827758789,2.297199010848999,3.7773830890655518,2.880021810531616,3.3592755794525146,['Emily Waltham'],Sad,2,14,4,19,00:03:14.527,00:03:18.655
"One more day, seriously/",2.123379707336426,3.9880783557891846,4.474586009979248,2.144869089126587,3.850719690322876,2.8084452152252197,2.1323180198669434,3.876681089401245,2.031773567199707,3.8912506103515625,2.70959210395813,2.6500892639160156,3.5337700843811035,2.5403313636779785,2.4612417221069336,3.4109978675842285,2.410487651824951,1.4379172325134277,3.3327395915985107,3.003657817840576,3.1361680030822754,['Ross Geller'],Peaceful,2,15,4,19,00:03:15.987,00:03:18.655
"So, then you can stay as long as you want.",2.5954246520996094,3.3981997966766357,3.7322990894317627,4.352077960968018,1.8754327297210693,3.3105990886688232,1.915483832359314,3.6608526706695557,3.4207403659820557,3.5641093254089355,4.1121745109558105,3.0077664852142334,3.3962786197662354,3.7758376598358154,1.9001342058181763,3.8849010467529297,1.6174758672714233,1.2654589414596558,3.915903329849243,1.703766107559204,3.032902956008911,['Ross Geller'],Sad,2,17,4,19,00:03:27.665,00:03:30.876
I wish I could.,2.7397563457489014,3.3656833171844482,3.9219510555267334,2.374117374420166,3.9305121898651123,3.5542569160461426,2.330786943435669,3.641185760498047,2.755836248397827,3.7974050045013428,2.8658103942871094,3.2108712196350098,3.29486083984375,3.262369394302368,2.4936323165893555,3.394606828689575,2.823770523071289,1.7036038637161255,3.997471570968628,3.1139373779296875,3.8003265857696533,['Emily Waltham'],Sad,2,18,4,19,00:03:31.836,00:03:33.295
"Oh no. Don't, don't, don't start packing. Come on!",2.8175241947174072,3.377592086791992,3.92362380027771,1.555299162864685,4.46734619140625,3.1088967323303223,2.5635364055633545,3.8556501865386963,1.9963082075119019,3.559607982635498,2.158372402191162,3.023913860321045,3.3502936363220215,2.3421669006347656,2.5807220935821533,3.3108463287353516,2.79410982131958,1.5921911001205444,3.5147459506988525,3.534670114517212,3.495008945465088,['Ross Geller'],Sad,2,19,4,19,00:03:34.005,00:03:39.426
"Yeah, I know, I uh, I tried them on.",2.063248872756958,3.160487413406372,3.9856131076812744,3.5458428859710693,2.3988213539123535,3.665527820587158,1.7774885892868042,4.670929908752441,1.9957332611083984,3.7498154640197754,3.807539463043213,3.031360387802124,3.9421403408050537,2.675830125808716,1.7408822774887085,3.749115228652954,1.698881983757019,1.1434351205825806,3.9302265644073486,2.0511832237243652,3.354403018951416,['Ross Geller'],Sad,2,21,4,19,00:03:51.064,00:03:56.026
You didn't!,3.7914981842041016,2.8034427165985107,2.8814826011657715,1.6664475202560425,4.4151105880737305,3.189274549484253,2.247481346130371,2.445589065551758,4.12626838684082,3.084540367126465,1.9601000547409058,3.459355115890503,2.5575568675994873,4.153895378112793,2.1717722415924072,3.127528429031372,3.805899143218994,2.6414217948913574,3.98085880279541,3.387906312942505,3.6751601696014404,['Emily Waltham'],Joyful,2,22,4,19,00:03:54.651,00:03:56.026
"No. No, I didn't. I didn't want to be that guy.",2.902660369873047,3.279554605484009,3.7630043029785156,1.965549111366272,4.163394451141357,3.5972437858581543,2.148195266723633,3.8979811668395996,2.724099636077881,3.6030426025390625,2.519911289215088,3.199946165084839,3.3212175369262695,3.134145736694336,2.1844403743743896,3.3764572143554688,3.145312786102295,2.0072522163391113,3.9118783473968506,3.4248692989349365,3.7748749256134033,['Ross Geller'],Sad,2,23,4,19,00:03:56.194,00:04:04.451
Morning's here! The morning's here!,1.9687542915344238,4.1360764503479,4.466925144195557,3.371613025665283,2.582047700881958,2.5730626583099365,2.050554037094116,3.7870869636535645,2.5082762241363525,3.946091651916504,3.611727714538574,2.636648416519165,3.631011962890625,2.9712467193603516,2.3236358165740967,3.7813432216644287,1.7148040533065796,1.2400681972503662,3.437498092651367,2.1090893745422363,2.7581515312194824,['The Singing Man'],Joyful,8,2,4,19,00:04:02.367,00:04:12.292
"Sunshine is here! The sky is clear, the morning's here!",2.2257399559020996,3.867626190185547,4.1129584312438965,4.169203281402588,1.7650995254516602,2.7548978328704834,2.10221266746521,3.7715837955474854,2.5659196376800537,3.708601236343384,4.017757415771484,2.75453519821167,3.481451988220215,2.9926273822784424,2.3492136001586914,3.9363386631011963,1.2366448640823364,0.9783377051353455,3.5891878604888916,1.6199977397918701,2.5871317386627197,['Both'],Joyful,8,4,4,19,00:21:37.462,00:21:44.552
Hey! You're back!,3.104175329208374,3.187049150466919,3.2333426475524902,4.595552921295166,1.5341473817825317,3.1634793281555176,2.246884822845459,2.8948068618774414,3.809953451156616,3.327024459838867,4.17365837097168,3.2027370929718018,2.8574371337890625,4.082854270935059,2.237891435623169,3.919069528579712,1.3583320379257202,1.182762861251831,3.8871545791625977,1.5204417705535889,2.778555393218994,['The Singing Man'],Joyful,8,5,4,19,00:21:40.299,00:21:42.842
Hey! Get into gear!,2.71164870262146,3.532655954360962,4.094913482666016,2.15637469291687,4.005399227142334,3.452387809753418,2.2712624073028564,3.9196860790252686,2.324937582015991,3.7903103828430176,2.6117184162139893,3.0975141525268555,3.4356307983398438,2.8303699493408203,2.4132258892059326,3.418973684310913,2.7956151962280273,1.722853422164917,3.7493743896484375,3.2218265533447266,3.5431435108184814,['Joey Tribbiani'],Joyful,8,6,4,19,00:21:43.010,00:21:44.552
Breakfast is near!,1.9317033290863037,4.1438307762146,4.390868186950684,3.6980013847351074,2.241138219833374,2.3436779975891113,1.9399555921554565,3.6930949687957764,2.6711061000823975,3.8895750045776367,3.706810474395752,2.609346866607666,3.7128727436065674,3.054225444793701,2.150710105895996,3.8793630599975586,1.537524700164795,1.205812692642212,3.330453872680664,1.8881123065948486,2.503626823425293,['The Singing Man'],Joyful,8,7,4,19,00:21:44.720,00:21:47.221
The dark of night has disappeared!!,2.9083454608917236,3.696526050567627,3.841593027114868,3.8434057235717773,2.3974478244781494,2.5938239097595215,2.6167209148406982,3.0577316284179688,3.259505271911621,3.5035200119018555,3.6793882846832275,2.9861316680908203,3.118090867996216,3.5590057373046875,2.7373762130737305,3.880586624145508,1.6448782682418823,1.2824612855911255,3.716986656188965,2.0733017921447754,2.8474085330963135,['Both'],Joyful,8,8,4,19,00:21:52.936,00:21:58.065
I'll see you tomorrow morning!,2.0787627696990967,3.817420244216919,4.41118860244751,3.127812385559082,3.0117530822753906,3.1046643257141113,2.069640636444092,4.011153221130371,2.335566520690918,3.9178037643432617,3.4923291206359863,2.8177011013031006,3.6234264373779297,2.912970781326294,2.277024507522583,3.6508097648620605,2.004181385040283,1.2820414304733276,3.7443220615386963,2.3865411281585693,3.2520880699157715,['The Singing Man'],Joyful,8,9,4,19,00:21:58.233,00:22:01.777
Okay!,2.6485321521759033,3.4188032150268555,3.922206401824951,3.1919314861297607,3.1796700954437256,3.518543004989624,2.207523822784424,3.6333608627319336,3.048339605331421,3.8374195098876953,3.3911476135253906,3.2117021083831787,3.264422655105591,3.592359781265259,2.3222720623016357,3.6123218536376953,2.3853371143341064,1.5715322494506836,4.189005374908447,2.526576519012451,3.6233739852905273,['Joey Tribbiani'],Joyful,8,10,4,19,00:22:09.953,00:22:11.954
That's like the tenth time I've peed since I've been here!,1.867423415184021,4.00093412399292,4.453991889953613,2.369575262069702,3.2124149799346924,2.434807777404785,2.1464545726776123,4.230504512786865,1.54556405544281,3.768585681915283,2.8970537185668945,2.4866535663604736,3.7686264514923096,2.0303523540496826,2.301178216934204,3.5585389137268066,1.8554251194000244,1.1308362483978271,3.074392080307007,2.702632188796997,2.8081588745117188,['Phoebe Buffay'],Mad,1,2,4,22,00:00:07.215,00:00:09.717
That's also like the tenth time you told us.,3.030829429626465,3.5986359119415283,3.6795225143432617,2.5854976177215576,3.5926012992858887,2.8052430152893066,2.0389363765716553,2.582331418991089,4.25439453125,3.6136178970336914,2.7596824169158936,3.038809299468994,2.8563382625579834,4.2889084815979,2.172534704208374,3.637617588043213,3.019383668899536,2.0780858993530273,3.623521566390991,2.8230292797088623,3.157068967819214,['Monica Geller'],Mad,1,3,4,22,00:00:09.968,00:00:12.970
"Pheebs, did...you want a cookie?",2.546776533126831,3.8785512447357178,3.9385948181152344,4.118614673614502,2.0935847759246826,2.5583367347717285,2.1090989112854004,3.2431392669677734,3.4848387241363525,3.630469799041748,3.842865228652954,2.969677686691284,3.427672863006592,3.695465326309204,2.155127763748169,4.033982276916504,1.6394426822662354,1.2491674423217773,3.584923505783081,1.8532233238220215,2.670952320098877,['Ross Geller'],Joyful,1,5,4,22,00:00:13.138,00:00:15.514
Thank you so much.,2.938575506210327,2.936452627182007,3.533810615539551,3.9747796058654785,2.4226980209350586,3.880775213241577,2.2083938121795654,3.5279541015625,3.1904730796813965,3.5504989624023438,3.92875337600708,3.3706512451171875,3.197293281555176,3.697408676147461,2.2328646183013916,3.6884028911590576,1.900892972946167,1.3380417823791504,4.281966686248779,2.043067455291748,3.5225605964660645,['Phoebe Buffay'],Joyful,1,6,4,22,00:00:15.682,00:00:17.766
"So uh, Pheebs, honey, how are those mood swings coming?",3.068431854248047,3.5012319087982178,3.8119871616363525,1.543459415435791,4.539261817932129,2.9803566932678223,2.324226140975952,3.0089781284332275,3.22613525390625,3.5688095092773438,2.0139613151550293,3.0743467807769775,2.9005844593048096,3.419053554534912,2.538400650024414,3.272235631942749,3.387644052505493,2.0511937141418457,3.640761137008667,3.5218145847320557,3.541696310043335,['Rachel Green'],Joyful,1,7,4,22,00:00:32.741,00:00:44.460
I haven't really had any yet.,2.072789430618286,3.939164400100708,4.427280426025391,2.8357808589935303,3.1413025856018066,2.8730475902557373,2.1036734580993652,4.123228549957275,1.993526577949524,3.83988618850708,3.109039545059204,2.733902931213379,3.7856783866882324,2.535013198852539,2.275585412979126,3.7054269313812256,2.040391445159912,1.319206714630127,3.5412089824676514,2.5850775241851807,3.079157829284668,['Phoebe Buffay'],Neutral,1,8,4,22,00:00:45.628,00:00:47.212
Hey guys!,2.8162355422973633,3.1984314918518066,3.801865577697754,3.713944911956787,2.6616170406341553,3.6432666778564453,2.2231709957122803,3.686877489089966,3.098869800567627,3.774167060852051,3.7195520401000977,3.272857904434204,3.349362373352051,3.609388589859009,2.2521374225616455,3.7341115474700928,2.0086474418640137,1.4508297443389893,4.20115852355957,2.1751458644866943,3.4410266876220703,['Ross Geller'],Joyful,2,2,4,22,00:01:40.683,00:01:41.934
Hey.,3.051330089569092,3.3087174892425537,3.7479262351989746,2.974065065383911,3.523106575012207,3.459855794906616,2.3797664642333984,3.380113363265991,3.3681318759918213,3.6898398399353027,3.121800422668457,3.377803325653076,3.232062339782715,3.7345077991485596,2.4438679218292236,3.620582342147827,2.688019275665283,1.830472469329834,4.131540775299072,2.763237476348877,3.6160120964050293,['Chandler Bing'],Neutral,2,3,4,22,00:01:42.102,00:01:44.978
Hey!,2.974724531173706,3.338761806488037,3.7909955978393555,3.3988101482391357,3.0165584087371826,3.426764488220215,2.3338871002197266,3.486133337020874,3.3770906925201416,3.692338228225708,3.4713335037231445,3.3214023113250732,3.358863592147827,3.797567129135132,2.3410122394561768,3.7306642532348633,2.3348138332366943,1.648704171180725,4.077473163604736,2.484619140625,3.4483559131622314,['Joey Tribbiani'],Joyful,2,4,4,22,00:01:45.146,00:01:48.232
"All right, here's the ring.",2.314976930618286,3.195707082748413,3.9811065196990967,3.590285062789917,2.627344846725464,3.674041271209717,1.9556013345718384,4.259681701660156,2.492706775665283,3.8754093647003174,3.768453598022461,3.161083936691284,3.5738368034362793,3.156757354736328,2.06229829788208,3.7041022777557373,1.8947726488113403,1.2882591485977173,4.100455284118652,2.104144811630249,3.4696106910705566,['Ross Geller'],Peaceful,2,5,4,22,00:01:49.734,00:01:52.111
"Yes! Yes! A thousand times, yes!",2.4042909145355225,3.613025188446045,4.033498287200928,3.8968968391418457,2.3402669429779053,3.26535701751709,2.0676052570343018,3.9042587280273438,2.9384515285491943,3.803388833999634,3.9296934604644775,3.009413480758667,3.6001193523406982,3.4518539905548096,2.101755380630493,3.804408550262451,1.8069815635681152,1.3145952224731445,3.9185845851898193,2.0515756607055664,3.2347943782806396,['Chandler Bing'],Joyful,2,6,4,22,00:02:09.170,00:02:12.422
"Oh, it's awkward. It's awkward. It's awkward.",2.98006534576416,3.499030351638794,3.856130361557007,1.8903237581253052,4.437676429748535,3.095325469970703,2.386601448059082,3.346386432647705,3.083158254623413,3.637530565261841,2.3389036655426025,3.1057937145233154,3.1963605880737305,3.3669052124023438,2.524580955505371,3.4466543197631836,3.1532411575317383,1.9760973453521729,3.6864078044891357,3.3875510692596436,3.575382709503174,['Chandler Bing'],Scared,2,9,4,22,00:03:45.892,00:03:50.312
I sort've already asked Chandler.,2.7157444953918457,3.566092014312744,3.8875646591186523,3.333801507949829,2.9907045364379883,3.259406328201294,2.1593177318573,3.5149388313293457,3.4285969734191895,3.783051013946533,3.4841220378875732,3.1632208824157715,3.4292757511138916,3.8334031105041504,2.0850446224212646,3.7573890686035156,2.341526508331299,1.638137698173523,3.895406723022461,2.462606430053711,3.337411880493164,['Ross Geller'],Neutral,2,10,4,22,00:03:48.269,00:03:54.274
