Sr No.,Utterance,suddenness,familiarity,predict_event,pleasantness,unpleasantness,goal_relevance,chance_responsblt,self_responsblt,other_responsblt,predict_conseq,goal_support,urgency,self_control,other_control,chance_control,accept_conseq,standards,social_norms,attention,not_consider,effort,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime
8035,"Don’t worry, I’m brave!",2.4144065380096436,3.1349143981933594,3.8318989276885986,3.2346608638763428,2.9347615242004395,3.7819740772247314,2.0743300914764404,4.530362129211426,2.202920436859131,3.702850818634033,3.5661849975585938,3.2014713287353516,3.7094693183898926,2.7985215187072754,2.04422926902771,3.6429131031036377,2.042191982269287,1.3336410522460938,4.1134209632873535,2.492130994796753,3.5963997840881348,Chandler,sadness,negative,810,1,7,9,"0:06:22,840","0:06:23,883"
8036,I am brave!,2.5670886039733887,2.808745861053467,3.5685079097747803,3.57576322555542,2.6156198978424072,4.0775275230407715,2.0998144149780273,4.454374313354492,2.220233201980591,3.568233013153076,3.7337300777435303,3.312715768814087,3.5838782787323,2.8536837100982666,2.0427968502044678,3.620331287384033,1.9138166904449463,1.2758338451385498,4.308294773101807,2.334866523742676,3.752253532409668,Chandler,fear,negative,810,2,7,9,"0:06:23,883","0:06:24,968"
8037,I…I am brave!,2.504296064376831,2.8624191284179688,3.589111328125,3.780794858932495,2.348881483078003,4.005149841308594,2.0322062969207764,4.528562545776367,2.1952192783355713,3.5461366176605225,3.8644509315490723,3.2522923946380615,3.70245099067688,2.832636594772339,1.93284273147583,3.696859836578369,1.7278603315353394,1.2216176986694336,4.233060836791992,2.146815538406372,3.6056740283966064,Chandler,fear,negative,810,3,7,9,"0:06:24,968","0:06:27,033"
8038,No-no-no-no!!,3.711146354675293,2.85538649559021,2.9544899463653564,1.6116384267807007,4.419878005981445,2.745136022567749,2.3162503242492676,2.0630815029144287,4.307872295379639,3.078620195388794,1.8873260021209717,3.385493040084839,2.435814619064331,4.199902534484863,2.402179718017578,3.1652731895446777,3.7854762077331543,2.8156986236572266,3.7949459552764893,3.327125072479248,3.5368571281433105,Chandler,fear,negative,810,4,7,9,"00:06:28,471","00:06:30,263"
8039,Can you tell me who is there please?,3.6437814235687256,3.267545461654663,3.330442428588867,2.452484130859375,3.944873332977295,2.857821226119995,2.8315064907073975,2.3169877529144287,3.959956407546997,3.313520908355713,2.5064918994903564,3.4212348461151123,2.606971502304077,4.135148048400879,2.876945972442627,3.416245460510254,2.938647985458374,2.1001439094543457,3.897224187850952,2.997767686843872,3.429253578186035,Chandler,neutral,neutral,810,5,7,9,"00:06:31,557","00:06:33,809"
8040,Hi!,2.8688223361968994,3.2064616680145264,3.736604928970337,3.390246868133545,3.024542808532715,3.5859262943267822,2.297865152359009,3.5813591480255127,3.191617727279663,3.7248470783233643,3.457710027694702,3.3632752895355225,3.33259916305542,3.698802947998047,2.279393434524536,3.675884962081909,2.313945770263672,1.5861172676086426,4.228067874908447,2.451537847518921,3.5893959999084473,Gary,joy,positive,810,6,7,9,"00:06:39,899","00:06:41,191"
8041,Hi. Do you know what time it is?,2.3483269214630127,4.004937648773193,4.320209503173828,2.3911163806915283,3.6863255500793457,2.5975022315979004,2.2731869220733643,3.413878917694092,2.7283096313476562,3.815502643585205,2.8028175830841064,2.791372537612915,3.4344582557678223,3.1334383487701416,2.5230631828308105,3.6358914375305176,2.4489593505859375,1.5312740802764893,3.428802967071533,2.87325382232666,3.005680561065674,Monica,neutral,neutral,810,7,7,9,"00:06:39,899","00:06:43,902"
8042,It’s candy time! My roommate says that they taste like little drops of heaven.,2.1407105922698975,4.053744316101074,3.9877092838287354,4.421418190002441,1.435105323791504,1.9439074993133545,1.7356435060501099,3.2164039611816406,3.4812302589416504,3.549574375152588,3.994957447052002,2.4855167865753174,3.4082677364349365,3.5855987071990967,1.8436893224716187,3.9887900352478027,1.2107200622558594,1.1456379890441895,3.183366537094116,1.389321208000183,2.1181321144104004,Gary,joy,positive,810,8,7,9,"00:06:45,446","00:06:48,573"
8043,Oh please!  Did you hear that? Little drops of heaven.,3.029045820236206,3.5385334491729736,3.396582841873169,4.454593181610107,1.5233715772628784,2.384965419769287,2.330554485321045,2.457291841506958,3.932983160018921,3.2247262001037598,3.8898658752441406,2.93465256690979,2.8416948318481445,4.063759803771973,2.4079697132110596,3.9445059299468994,1.3466917276382446,1.2899365425109863,3.485930919647217,1.4632748365402222,2.3524723052978516,Monica,joy,positive,810,9,7,9,"00:06:48,783","00:06:53,829"
8044,4:00 A.M.,2.2063815593719482,3.916679620742798,4.419038772583008,2.244924783706665,3.6500449180603027,2.7435925006866455,2.234283208847046,3.761673927307129,2.0193920135498047,3.842535972595215,2.744333028793335,2.6696152687072754,3.4852614402770996,2.5031445026397705,2.6307151317596436,3.5105466842651367,2.3052291870117188,1.4176870584487915,3.407702922821045,2.8871986865997314,3.066847085952759,Chandler,neutral,neutral,810,10,7,9,"00:06:55,415","00:06:56,957"
8045,"So, can I get some candy?",2.590367078781128,3.8397488594055176,3.8406267166137695,4.162714958190918,2.0557796955108643,2.5682103633880615,2.0050361156463623,3.2358195781707764,3.6686434745788574,3.572406530380249,3.8460681438446045,2.90149188041687,3.4177188873291016,3.810720682144165,1.9885977506637573,4.015134811401367,1.6762312650680542,1.3475182056427002,3.600231647491455,1.8227441310882568,2.690988540649414,Gary,neutral,neutral,810,11,7,9,"00:06:57,208","00:06:59,376"
8046,"I am sorry, but some of us have to",2.9423751831054688,3.6010384559631348,3.839603900909424,1.605383038520813,4.588870525360107,2.923701286315918,2.5167877674102783,3.041599750518799,3.0165443420410156,3.6203184127807617,2.087003231048584,3.088405132293701,2.9570116996765137,3.346134662628174,2.7011420726776123,3.183387517929077,3.2058115005493164,1.9542962312698364,3.6645734310150146,3.505060911178589,3.59279727935791,Chandler,neutral,neutral,810,12,7,9,"00:06:59,627","00:07:03,839"
8047,"Umm, listen I am sorry, but I’ll put some out first thing in the morning.",2.473762273788452,3.7991063594818115,4.237343788146973,2.220397710800171,3.8087005615234375,2.9295058250427246,2.3051135540008545,3.8298182487487793,2.428274631500244,3.7615489959716797,2.7218048572540283,2.9393351078033447,3.624992847442627,2.878493070602417,2.4535059928894043,3.5774383544921875,2.5319042205810547,1.4124999046325684,3.4532382488250732,2.981729507446289,3.224318027496338,Monica,sadness,negative,810,13,7,9,"00:07:09,720","00:07:12,722"
8048,"Well okay, I’ll swing by later. Do you live in this building?",2.696927309036255,3.924774408340454,4.015279293060303,3.0971264839172363,3.1673591136932373,2.7679243087768555,2.2153093814849854,3.0983071327209473,3.570478677749634,3.7397594451904297,3.2380282878875732,2.9267964363098145,3.303363561630249,3.9416050910949707,2.2801053524017334,3.706662178039551,2.4842090606689453,1.7460277080535889,3.566681385040283,2.4554033279418945,3.048370361328125,Gary,neutral,neutral,810,14,7,9,"00:07:12,932","00:07:17,394"
8049,Um-hmm.,2.72229266166687,3.4403486251831055,3.9203810691833496,3.3107099533081055,3.1654977798461914,3.5073490142822266,2.169794797897339,3.633859157562256,3.187391996383667,3.7940268516540527,3.3678765296936035,3.2186310291290283,3.308784008026123,3.657107353210449,2.2678658962249756,3.675107002258301,2.4132437705993652,1.6342504024505615,4.091227054595947,2.509462833404541,3.5819637775421143,Monica,neutral,neutral,810,15,7,9,"00:07:15,560","00:07:17,394"
8050,Mm! Seems like I would’ve remembered you!,3.573848247528076,2.541435718536377,2.4945530891418457,5.005721092224121,0.9074448347091675,3.313011646270752,2.1234066486358643,2.6340060234069824,3.9966304302215576,2.693134069442749,4.215545177459717,3.3151235580444336,2.6634294986724854,4.1369428634643555,1.9245246648788452,3.8108277320861816,1.1357511281967163,1.1245450973510742,3.8009817600250244,1.1454071998596191,2.5306107997894287,Gary,surprise,negative,810,16,7,9,"00:07:17,562","00:07:20,480"
8051,Mm! Night Gar’!,2.0641331672668457,4.203450679779053,4.4610748291015625,3.0615737438201904,3.0023930072784424,2.4492979049682617,2.1842713356018066,3.6342380046844482,2.6225454807281494,3.9005515575408936,3.315605878829956,2.5854873657226562,3.6061134338378906,3.0881142616271973,2.3387393951416016,3.691546678543091,2.007765769958496,1.3952351808547974,3.3483688831329346,2.4219303131103516,2.8364970684051514,Chandler,neutral,neutral,810,17,7,9,"00:07:22,608","00:07:25,527"
8052,Aaron! You gotta let me go. The guy’s hammered!,3.598182439804077,2.9713046550750732,3.2107605934143066,1.5141091346740723,4.6871771812438965,3.2564823627471924,2.3388359546661377,2.669692277908325,3.7196664810180664,3.3312673568725586,1.9558932781219482,3.352548837661743,2.70744252204895,3.830639123916626,2.3482561111450195,3.1421172618865967,3.700413227081299,2.434530019760132,3.8284525871276855,3.564995050430298,3.755911111831665,Joey,joy,positive,811,0,7,24,"00:12:17,445","00:12:20,989"
8053,"I’m sorry Joey, as long as he’s here and he’s conscious we’re still shooting.",2.6985340118408203,3.4700474739074707,4.036433219909668,2.3989338874816895,3.826892375946045,3.4369056224823,2.419440984725952,3.5789146423339844,2.688021421432495,3.7805275917053223,2.9126670360565186,3.1614227294921875,3.3157413005828857,3.2368671894073486,2.6850669384002686,3.40632963180542,2.639692783355713,1.517760157585144,3.9011142253875732,3.0294761657714844,3.6886842250823975,The Director,neutral,neutral,811,1,7,24,"00:12:21,198","00:12:26,119"
8054,You wouldn’t happen to have a very big fork?,2.838275671005249,3.8802952766418457,3.968658447265625,2.4253971576690674,3.7353203296661377,2.545624017715454,2.408926010131836,3.073411226272583,3.4311435222625732,3.5926408767700195,2.664567708969116,2.9073195457458496,3.253999710083008,3.6506152153015137,2.421759843826294,3.7097315788269043,2.7958290576934814,1.8808329105377197,3.518629312515259,2.9726016521453857,3.079728841781616,Richard,neutral,neutral,811,2,7,24,"00:12:35,337","00:12:39,257"
8055,"So I uh, I just talked to the director. That’s it, we’re done for the day.",2.0707967281341553,3.7447566986083984,4.274659633636475,3.5453686714172363,2.5948214530944824,3.13754940032959,1.8134052753448486,4.0992889404296875,2.695882558822632,3.96205997467041,3.7184910774230957,2.797733783721924,3.697868824005127,3.2706215381622314,1.945034384727478,3.785954236984253,1.9056339263916016,1.2673622369766235,3.72200608253479,2.050222158432007,3.1594226360321045,Joey,neutral,neutral,811,3,7,24,"00:12:40,843","00:12:46,598"
8056,Well have we finished the scene?,2.0131635665893555,3.673415422439575,4.318650722503662,3.4899871349334717,2.6444075107574463,3.1952152252197266,1.8386746644973755,4.187992095947266,2.491466999053955,3.9832112789154053,3.763636827468872,2.856194496154785,3.696193218231201,3.030245065689087,2.0884344577789307,3.714399576187134,1.8123273849487305,1.2077885866165161,3.770879030227661,2.1310486793518066,3.205143451690674,Richard,surprise,negative,811,4,7,24,"00:12:47,558","00:12:49,184"
8057,Yeah! You…you were wonderful.,3.1122782230377197,2.953617811203003,3.1962196826934814,4.755992889404297,1.4295226335525513,3.3964741230010986,2.0718677043914795,3.2139885425567627,3.6899282932281494,3.1761231422424316,4.1991071701049805,3.2978405952453613,3.0543389320373535,3.941904306411743,2.0128016471862793,3.9708666801452637,1.4087837934494019,1.164970874786377,3.9973576068878174,1.4607188701629639,2.8761043548583984,Joey,joy,positive,811,5,7,24,"0:12:49,435","0:12:51,867"
8058,As were you.,3.3257384300231934,3.283107280731201,3.5522916316986084,2.7487001419067383,3.7315967082977295,3.526153087615967,2.4637036323547363,3.1562092304229736,3.5172839164733887,3.590083122253418,2.9212429523468018,3.3928256034851074,2.9546217918395996,3.81968092918396,2.53939151763916,3.4710512161254883,2.8678295612335205,1.9475071430206299,4.108434200286865,2.956881284713745,3.633495807647705,Richard,neutral,neutral,811,6,7,24,"0:12:51,867","0:12:54,108"
8059,"So I got your car, it’s right outside.",3.1227469444274902,2.9027810096740723,2.9507534503936768,4.919500827789307,0.9501017332077026,3.2140002250671387,1.8865357637405396,3.1006956100463867,3.7863991260528564,3.083334445953369,4.318944454193115,3.231144666671753,3.0538954734802246,4.013864040374756,1.732312798500061,3.9879860877990723,1.1349172592163086,1.0613101720809937,3.7051451206207275,1.1041251420974731,2.483165979385376,Joey,neutral,neutral,811,7,7,24,"00:12:54,899","00:12:57,025"
8062,"Oh, thank you. You’re welcome.",2.993352174758911,3.073782444000244,3.455292224884033,4.580665111541748,1.6700189113616943,3.4959988594055176,2.052513599395752,3.503077745437622,3.3267476558685303,3.3663320541381836,4.151841163635254,3.23492431640625,3.274617910385132,3.710893154144287,1.9689425230026245,3.8915138244628906,1.5369924306869507,1.1771411895751953,4.003583908081055,1.6567703485488892,3.013887643814087,Richard,joy,positive,811,8,7,24,"00:12:57,234","00:12:59,778"
8063,No-no-no! We gotta go! Come on!  Here we go.,2.6129539012908936,3.680511236190796,4.091496467590332,1.5838348865509033,4.468186378479004,2.7932755947113037,2.442471742630005,3.5684356689453125,2.360581636428833,3.707204818725586,2.178471326828003,2.877450942993164,3.3156070709228516,2.7393453121185303,2.5816609859466553,3.3601579666137695,2.812617301940918,1.6503885984420776,3.3956868648529053,3.428393602371216,3.440437078475952,Joey,fear,negative,811,9,7,24,"00:13:00,571","00:13:04,574"
8064,Is that my ass?,3.4701569080352783,3.1265344619750977,3.5321452617645264,1.645798683166504,4.540434837341309,3.1855342388153076,2.939586877822876,3.461059093475342,2.515444278717041,3.303037405014038,2.1126492023468018,3.439749240875244,3.1160120964050293,2.7775421142578125,2.839906930923462,3.2309751510620117,3.0743284225463867,1.8440959453582764,3.723724126815796,3.6580193042755127,3.6430516242980957,Richard,joy,positive,811,10,7,24,"00:13:06,076","00:13:08,328"
8065,What about these? These look the same?,3.194014072418213,3.5977752208709717,3.457078456878662,1.8480217456817627,4.1774091720581055,2.1937472820281982,2.198706865310669,1.9796478748321533,4.222676753997803,3.303345203399658,2.0745885372161865,2.890488862991333,2.605408191680908,4.200047492980957,2.355064868927002,3.4115872383117676,3.4584054946899414,2.370469093322754,3.315620183944702,3.178522825241089,2.941633939743042,Monica,neutral,neutral,812,0,5,19,"00:21:28,620","00:21:30,454"
8066,Definitely!,2.8832573890686035,3.1901605129241943,3.733717679977417,3.6958436965942383,2.731957197189331,3.626859426498413,2.225078821182251,3.6189541816711426,3.263902187347412,3.6125094890594482,3.692845106124878,3.337648630142212,3.32342267036438,3.7705609798431396,2.1585495471954346,3.7195377349853516,2.142791509628296,1.5421087741851807,4.201108455657959,2.277177095413208,3.511981248855591,Phoebe,joy,positive,812,1,5,19,"0:21:30,664","0:21:31,596"
8067,Not as each other!,3.098935842514038,3.613799810409546,3.7051472663879395,2.322798013687134,3.938950300216675,2.9409115314483643,2.1907050609588623,2.752458095550537,3.9162564277648926,3.6015915870666504,2.5872600078582764,3.1169800758361816,2.8870978355407715,4.104196071624756,2.2607367038726807,3.327908992767334,3.230729103088379,2.23054838180542,3.811453104019165,3.0798470973968506,3.46579909324646,Monica,neutral,neutral,812,2,5,19,"0:21:31,596","0:21:32,756"
8068,"Oh, then no.",3.438246726989746,3.1292850971221924,3.3464877605438232,2.2266814708709717,4.121748924255371,3.4073009490966797,2.9548537731170654,2.7927887439727783,3.2661473751068115,3.451101064682007,2.563161611557007,3.5051019191741943,2.7708699703216553,3.6144981384277344,3.008173704147339,3.3420984745025635,2.990349769592285,1.8432440757751465,4.079061508178711,3.2032418251037598,3.7234339714050293,Phoebe,neutral,neutral,812,3,5,19,"00:21:32,874","00:21:34,667"
8069,Hey!,2.974724531173706,3.338761806488037,3.7909955978393555,3.3988101482391357,3.0165584087371826,3.426764488220215,2.3338871002197266,3.486133337020874,3.3770906925201416,3.692338228225708,3.4713335037231445,3.3214023113250732,3.358863592147827,3.797567129135132,2.3410122394561768,3.7306642532348633,2.3348138332366943,1.648704171180725,4.077473163604736,2.484619140625,3.4483559131622314,Chandler,joy,positive,812,4,5,19,"0:21:37,296","0:21:37,964"
